,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000072,PATRIA JOVEN,,100.000,57,57,499,00000072.jpg,4.085,3.519,10/10/2022,10:52 h, 100.0000,140409
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,57,57,"4,027",00000074.jpg,32.965,28.397,10/10/2022,10:52 h, 100.0000,140409
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,57,57,642,00000073.jpg,5.255,4.527,10/10/2022,10:52 h, 100.0000,140409
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,57,57,89,00000141.jpg,0.729,0.628,10/10/2022,10:52 h, 100.0000,140409
4,00000001,ACCION POPULAR,,100.000,57,57,"1,157",00000001.jpg,9.471,8.159,10/10/2022,10:52 h, 100.0000,140409
5,00000009,PODEMOS PERU,,100.000,57,57,"1,645",00000009.jpg,13.466,11.600,10/10/2022,10:52 h, 100.0000,140409
6,00000003,RENOVACION POPULAR,,100.000,57,57,"1,411",00000003.jpg,11.550,9.950,10/10/2022,10:52 h, 100.0000,140409
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,57,57,465,00000004.jpg,3.806,3.279,10/10/2022,10:52 h, 100.0000,140409
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,57,57,129,00000007.jpg,1.056,0.910,10/10/2022,10:52 h, 100.0000,140409
9,00000010,PARTIDO MORADO,,100.000,57,57,227,00000010.jpg,1.858,1.601,10/10/2022,10:52 h, 100.0000,140409
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,57,57,"1,925",00000002.jpg,15.758,13.575,10/10/2022,10:52 h, 100.0000,140409
