,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,8,8,157,00000028.jpg,11.787,9.351,10/10/2022,16:51 h, 100.0000,040219
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,8,8,9,00000026.jpg,0.676,0.536,10/10/2022,16:51 h, 100.0000,040219
2,00000029,FUERZA AREQUIPEÑA,,100.000,8,8,382,00000029.jpg,28.679,22.752,10/10/2022,16:51 h, 100.0000,040219
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,8,8,38,00000032.jpg,2.853,2.263,10/10/2022,16:51 h, 100.0000,040219
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,8,8,73,00000027.jpg,5.480,4.348,10/10/2022,16:51 h, 100.0000,040219
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,8,8,48,00000031.jpg,3.604,2.859,10/10/2022,16:51 h, 100.0000,040219
6,00000005,JUNTOS POR EL PERU,,100.000,8,8,394,00000005.jpg,29.580,23.466,10/10/2022,16:51 h, 100.0000,040219
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,8,8,177,00000004.jpg,13.288,10.542,10/10/2022,16:51 h, 100.0000,040219
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,5,00000007.jpg,0.375,0.298,10/10/2022,16:51 h, 100.0000,040219
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,8,8,14,00000008.jpg,1.051,0.834,10/10/2022,16:51 h, 100.0000,040219
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,35,00000002.jpg,2.628,2.085,10/10/2022,16:51 h, 100.0000,040219
