,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000072,PATRIA JOVEN,,100.000,33,33,"1,342",00000072.jpg,21.197,18.229,10/10/2022,17:31 h, 100.0000,140905
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,33,33,"2,220",00000074.jpg,35.066,30.155,10/10/2022,17:31 h, 100.0000,140905
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,33,33,288,00000073.jpg,4.549,3.912,10/10/2022,17:31 h, 100.0000,140905
3,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,33,33,243,00000011.jpg,3.838,3.301,10/10/2022,17:31 h, 100.0000,140905
4,00000001,ACCION POPULAR,,100.000,33,33,162,00000001.jpg,2.559,2.200,10/10/2022,17:31 h, 100.0000,140905
5,00000009,PODEMOS PERU,,100.000,33,33,458,00000009.jpg,7.234,6.221,10/10/2022,17:31 h, 100.0000,140905
6,00000003,RENOVACION POPULAR,,100.000,33,33,96,00000003.jpg,1.516,1.304,10/10/2022,17:31 h, 100.0000,140905
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,33,33,118,00000004.jpg,1.864,1.603,10/10/2022,17:31 h, 100.0000,140905
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,33,33,69,00000007.jpg,1.090,0.937,10/10/2022,17:31 h, 100.0000,140905
9,00000010,PARTIDO MORADO,,100.000,33,33,130,00000010.jpg,2.053,1.766,10/10/2022,17:31 h, 100.0000,140905
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,33,33,"1,205",00000002.jpg,19.033,16.368,10/10/2022,17:31 h, 100.0000,140905
