,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,3,3,160,00000028.jpg,30.534,25.237,10/10/2022,10:52 h, 100.0000,040212
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,3,3,1,00000026.jpg,0.191,0.158,10/10/2022,10:52 h, 100.0000,040212
2,00000029,FUERZA AREQUIPEÑA,,100.000,3,3,25,00000029.jpg,4.771,3.943,10/10/2022,10:52 h, 100.0000,040212
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,3,3,35,00000032.jpg,6.679,5.521,10/10/2022,10:52 h, 100.0000,040212
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,3,3,48,00000027.jpg,9.160,7.571,10/10/2022,10:52 h, 100.0000,040212
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,3,3,8,00000031.jpg,1.527,1.262,10/10/2022,10:52 h, 100.0000,040212
6,00000005,JUNTOS POR EL PERU,,100.000,3,3,203,00000005.jpg,38.740,32.019,10/10/2022,10:52 h, 100.0000,040212
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,2,00000004.jpg,0.382,0.315,10/10/2022,10:52 h, 100.0000,040212
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,0,00000007.jpg,0.000,0.000,10/10/2022,10:52 h, 100.0000,040212
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,6,00000008.jpg,1.145,0.946,10/10/2022,10:52 h, 100.0000,040212
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,36,00000002.jpg,6.870,5.678,10/10/2022,10:52 h, 100.0000,040212
