,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,30,30,10,00000071.jpg,0.164,0.142,06/10/2022,17:50 h,  93.7500,130113
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,30,30,62,00000070.jpg,1.015,0.880,06/10/2022,17:50 h,  93.7500,130113
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,30,30,67,00000011.jpg,1.097,0.951,06/10/2022,17:50 h,  93.7500,130113
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,30,30,3,00000141.jpg,0.049,0.043,06/10/2022,17:50 h,  93.7500,130113
4,00000005,JUNTOS POR EL PERU,,100.000,30,30,617,00000005.jpg,10.103,8.757,06/10/2022,17:50 h,  93.7500,130113
5,00000006,FUERZA POPULAR,,100.000,30,30,398,00000006.jpg,6.517,5.649,06/10/2022,17:50 h,  93.7500,130113
6,00000001,ACCION POPULAR,,100.000,30,30,"1,269",00000001.jpg,20.779,18.010,06/10/2022,17:50 h,  93.7500,130113
7,00000003,RENOVACION POPULAR,,100.000,30,30,188,00000003.jpg,3.078,2.668,06/10/2022,17:50 h,  93.7500,130113
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,30,30,"1,048",00000004.jpg,17.161,14.874,06/10/2022,17:50 h,  93.7500,130113
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,30,30,303,00000007.jpg,4.962,4.300,06/10/2022,17:50 h,  93.7500,130113
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,30,30,70,00000008.jpg,1.146,0.993,06/10/2022,17:50 h,  93.7500,130113
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,30,30,"2,072",00000002.jpg,33.928,29.407,06/10/2022,17:50 h,  93.7500,130113
