,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,3,3,37,00000028.jpg,8.545,6.740,10/10/2022,10:52 h, 100.0000,040207
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,3,3,2,00000026.jpg,0.462,0.364,10/10/2022,10:52 h, 100.0000,040207
2,00000029,FUERZA AREQUIPEÑA,,100.000,3,3,29,00000029.jpg,6.697,5.282,10/10/2022,10:52 h, 100.0000,040207
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,3,3,211,00000032.jpg,48.730,38.434,10/10/2022,10:52 h, 100.0000,040207
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,3,3,39,00000027.jpg,9.007,7.104,10/10/2022,10:52 h, 100.0000,040207
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,3,3,9,00000031.jpg,2.079,1.639,10/10/2022,10:52 h, 100.0000,040207
6,00000005,JUNTOS POR EL PERU,,100.000,3,3,89,00000005.jpg,20.554,16.211,10/10/2022,10:52 h, 100.0000,040207
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,5,00000004.jpg,1.155,0.911,10/10/2022,10:52 h, 100.0000,040207
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,1,00000007.jpg,0.231,0.182,10/10/2022,10:52 h, 100.0000,040207
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,8,00000008.jpg,1.848,1.457,10/10/2022,10:52 h, 100.0000,040207
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,3,00000002.jpg,0.693,0.546,10/10/2022,10:52 h, 100.0000,040207
