,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000053,MOVIMIENTO POLITICO CAMBIEMOS X HCO,,100.000,10,10,217,00000053.jpg,10.580,9.784,10/10/2022,16:51 h, 100.0000,091104
1,00000054,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,,100.000,10,10,573,00000054.jpg,27.938,25.834,10/10/2022,16:51 h, 100.0000,091104
2,00000057,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,,100.000,10,10,174,00000057.jpg,8.484,7.845,10/10/2022,16:51 h, 100.0000,091104
3,00000056,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,,100.000,10,10,10,00000056.jpg,0.488,0.451,10/10/2022,16:51 h, 100.0000,091104
4,00000005,JUNTOS POR EL PERU,,100.000,10,10,66,00000005.jpg,3.218,2.976,10/10/2022,16:51 h, 100.0000,091104
5,00000001,ACCION POPULAR,,100.000,10,10,14,00000001.jpg,0.683,0.631,10/10/2022,16:51 h, 100.0000,091104
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,10,10,341,00000004.jpg,16.626,15.374,10/10/2022,16:51 h, 100.0000,091104
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,10,10,328,00000007.jpg,15.992,14.788,10/10/2022,16:51 h, 100.0000,091104
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,10,10,24,00000008.jpg,1.170,1.082,10/10/2022,16:51 h, 100.0000,091104
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,10,10,304,00000002.jpg,14.822,13.706,10/10/2022,16:51 h, 100.0000,091104
