,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000059,UNO POR ICA,,100.000,5,5,279,00000059.jpg,36.905,32.180,06/10/2022,17:50 h, 100.0000,100211
1,00000058,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,,100.000,5,5,16,00000058.jpg,2.116,1.845,06/10/2022,17:50 h, 100.0000,100211
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,5,5,17,00000011.jpg,2.249,1.961,06/10/2022,17:50 h, 100.0000,100211
3,00000005,JUNTOS POR EL PERU,,100.000,5,5,3,00000005.jpg,0.397,0.346,06/10/2022,17:50 h, 100.0000,100211
4,00000006,FUERZA POPULAR,,100.000,5,5,5,00000006.jpg,0.661,0.577,06/10/2022,17:50 h, 100.0000,100211
5,00000001,ACCION POPULAR,,100.000,5,5,20,00000001.jpg,2.646,2.307,06/10/2022,17:50 h, 100.0000,100211
6,00000009,PODEMOS PERU,,100.000,5,5,4,00000009.jpg,0.529,0.461,06/10/2022,17:50 h, 100.0000,100211
7,00000003,RENOVACION POPULAR,,100.000,5,5,61,00000003.jpg,8.069,7.036,06/10/2022,17:50 h, 100.0000,100211
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,322,00000004.jpg,42.593,37.140,06/10/2022,17:50 h, 100.0000,100211
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,5,5,29,00000002.jpg,3.836,3.345,06/10/2022,17:50 h, 100.0000,100211
