,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,8,8,1,00000071.jpg,0.059,0.055,10/10/2022,10:52 h, 100.0000,130104
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,8,8,457,00000070.jpg,27.025,25.082,10/10/2022,10:52 h, 100.0000,130104
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,8,8,11,00000011.jpg,0.651,0.604,10/10/2022,10:52 h, 100.0000,130104
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,8,8,0,00000141.jpg,0.000,0.000,10/10/2022,10:52 h, 100.0000,130104
4,00000005,JUNTOS POR EL PERU,,100.000,8,8,150,00000005.jpg,8.870,8.233,10/10/2022,10:52 h, 100.0000,130104
5,00000006,FUERZA POPULAR,,100.000,8,8,53,00000006.jpg,3.134,2.909,10/10/2022,10:52 h, 100.0000,130104
6,00000001,ACCION POPULAR,,100.000,8,8,275,00000001.jpg,16.263,15.093,10/10/2022,10:52 h, 100.0000,130104
7,00000003,RENOVACION POPULAR,,100.000,8,8,6,00000003.jpg,0.355,0.329,10/10/2022,10:52 h, 100.0000,130104
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,8,8,387,00000004.jpg,22.886,21.240,10/10/2022,10:52 h, 100.0000,130104
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,209,00000007.jpg,12.360,11.471,10/10/2022,10:52 h, 100.0000,130104
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,8,8,5,00000008.jpg,0.296,0.274,10/10/2022,10:52 h, 100.0000,130104
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,137,00000002.jpg,8.102,7.519,10/10/2022,10:52 h, 100.0000,130104
