,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,2,2,83,00000020.jpg,62.406,49.405,10/10/2022,10:52 h, 100.0000,020104
1,00000019,SOCIOS POR ANCASH,,100.000,2,2,0,00000019.jpg,0.000,0.000,10/10/2022,10:52 h, 100.0000,020104
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,2,2,16,00000018.jpg,12.030,9.524,10/10/2022,10:52 h, 100.0000,020104
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,2,2,15,00000021.jpg,11.278,8.929,10/10/2022,10:52 h, 100.0000,020104
4,00000005,JUNTOS POR EL PERU,,100.000,2,2,6,00000005.jpg,4.511,3.571,10/10/2022,10:52 h, 100.0000,020104
5,00000001,ACCION POPULAR,,100.000,2,2,1,00000001.jpg,0.752,0.595,10/10/2022,10:52 h, 100.0000,020104
6,00000009,PODEMOS PERU,,100.000,2,2,1,00000009.jpg,0.752,0.595,10/10/2022,10:52 h, 100.0000,020104
7,00000003,RENOVACION POPULAR,,100.000,2,2,0,00000003.jpg,0.000,0.000,10/10/2022,10:52 h, 100.0000,020104
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,2,2,10,00000004.jpg,7.519,5.952,10/10/2022,10:52 h, 100.0000,020104
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,2,2,1,00000007.jpg,0.752,0.595,10/10/2022,10:52 h, 100.0000,020104
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,2,2,0,00000008.jpg,0.000,0.000,10/10/2022,10:52 h, 100.0000,020104
