,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,35,35,178,00000075.jpg,3.865,3.251,10/10/2022,17:31 h,  89.7436,150106
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,35,35,10,10000080.jpg,0.217,0.183,10/10/2022,17:31 h,  89.7436,150106
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,35,35,"1,431",00000079.jpg,31.068,26.137,10/10/2022,17:31 h,  89.7436,150106
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,35,35,730,00000078.jpg,15.849,13.333,10/10/2022,17:31 h,  89.7436,150106
4,00000076,JUNTOS POR LORETO,,100.000,35,35,4,00000076.jpg,0.087,0.073,10/10/2022,17:31 h,  89.7436,150106
5,00000161,LORETO PARA TODOS,,100.000,35,35,5,00000161.jpg,0.109,0.091,10/10/2022,17:31 h,  89.7436,150106
6,00000006,FUERZA POPULAR,,100.000,35,35,3,00000006.jpg,0.065,0.055,10/10/2022,17:31 h,  89.7436,150106
7,00000001,ACCION POPULAR,,100.000,35,35,6,00000001.jpg,0.130,0.110,10/10/2022,17:31 h,  89.7436,150106
8,00000009,PODEMOS PERU,,100.000,35,35,2,00000009.jpg,0.043,0.037,10/10/2022,17:31 h,  89.7436,150106
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,35,35,20,00000004.jpg,0.434,0.365,10/10/2022,17:31 h,  89.7436,150106
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,35,35,6,00000008.jpg,0.130,0.110,10/10/2022,17:31 h,  89.7436,150106
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,35,35,"2,211",00000002.jpg,48.003,40.384,10/10/2022,17:31 h,  89.7436,150106
