,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000064,CORAZON PATRIOTA,,100.000,52,52,395,00000064.jpg,3.680,3.240,10/10/2022,10:52 h, 100.0000,110123
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,52,52,749,00000063.jpg,6.977,6.143,10/10/2022,10:52 h, 100.0000,110123
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,52,52,"2,641",00000061.jpg,24.602,21.662,10/10/2022,10:52 h, 100.0000,110123
3,00000062,JUNIN RENACE,,100.000,52,52,"1,957",00000062.jpg,18.230,16.052,10/10/2022,10:52 h, 100.0000,110123
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,52,52,383,00000065.jpg,3.568,3.141,10/10/2022,10:52 h, 100.0000,110123
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,52,52,"2,156",00000060.jpg,20.084,17.684,10/10/2022,10:52 h, 100.0000,110123
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,52,52,88,00000011.jpg,0.820,0.722,10/10/2022,10:52 h, 100.0000,110123
7,00000005,JUNTOS POR EL PERU,,100.000,52,52,955,00000005.jpg,8.896,7.833,10/10/2022,10:52 h, 100.0000,110123
8,00000001,ACCION POPULAR,,100.000,52,52,214,00000001.jpg,1.993,1.755,10/10/2022,10:52 h, 100.0000,110123
9,00000003,RENOVACION POPULAR,,100.000,52,52,124,00000003.jpg,1.155,1.017,10/10/2022,10:52 h, 100.0000,110123
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,52,52,613,00000004.jpg,5.710,5.028,10/10/2022,10:52 h, 100.0000,110123
11,00000010,PARTIDO MORADO,,100.000,52,52,112,00000010.jpg,1.043,0.919,10/10/2022,10:52 h, 100.0000,110123
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,52,52,348,00000008.jpg,3.242,2.854,10/10/2022,10:52 h, 100.0000,110123
