,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,6,6,261,00000028.jpg,20.407,16.948,06/10/2022,17:50 h,  85.7143,040112
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,6,6,18,00000026.jpg,1.407,1.169,06/10/2022,17:50 h,  85.7143,040112
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,6,6,23,00000030.jpg,1.798,1.494,06/10/2022,17:50 h,  85.7143,040112
3,00000029,FUERZA AREQUIPEÑA,,100.000,6,6,278,00000029.jpg,21.736,18.052,06/10/2022,17:50 h,  85.7143,040112
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,6,6,283,00000032.jpg,22.127,18.377,06/10/2022,17:50 h,  85.7143,040112
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,6,6,205,00000027.jpg,16.028,13.312,06/10/2022,17:50 h,  85.7143,040112
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,6,6,66,00000031.jpg,5.160,4.286,06/10/2022,17:50 h,  85.7143,040112
7,00000033,AREQUIPA TRANSFORMACION,,100.000,6,6,36,00000033.jpg,2.815,2.338,06/10/2022,17:50 h,  85.7143,040112
8,00000005,JUNTOS POR EL PERU,,100.000,6,6,37,00000005.jpg,2.893,2.403,06/10/2022,17:50 h,  85.7143,040112
9,00000006,FUERZA POPULAR,,100.000,6,6,6,00000006.jpg,0.469,0.390,06/10/2022,17:50 h,  85.7143,040112
10,00000001,ACCION POPULAR,,100.000,6,6,2,00000001.jpg,0.156,0.130,06/10/2022,17:50 h,  85.7143,040112
11,00000009,PODEMOS PERU,,100.000,6,6,2,00000009.jpg,0.156,0.130,06/10/2022,17:50 h,  85.7143,040112
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,6,6,7,00000004.jpg,0.547,0.455,06/10/2022,17:50 h,  85.7143,040112
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,6,6,14,00000007.jpg,1.095,0.909,06/10/2022,17:50 h,  85.7143,040112
14,00000010,PARTIDO MORADO,,100.000,6,6,0,00000010.jpg,0.000,0.000,06/10/2022,17:50 h,  85.7143,040112
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,6,6,40,00000008.jpg,3.127,2.597,06/10/2022,17:50 h,  85.7143,040112
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,6,6,1,00000002.jpg,0.078,0.065,06/10/2022,17:50 h,  85.7143,040112
