,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,30,30,280,00000075.jpg,5.826,5.162,10/10/2022,17:31 h,  93.7500,150110
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,30,30,19,10000080.jpg,0.395,0.350,10/10/2022,17:31 h,  93.7500,150110
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,30,30,183,00000079.jpg,3.808,3.374,10/10/2022,17:31 h,  93.7500,150110
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,30,30,862,00000078.jpg,17.936,15.892,10/10/2022,17:31 h,  93.7500,150110
4,00000076,JUNTOS POR LORETO,,100.000,30,30,518,00000076.jpg,10.778,9.550,10/10/2022,17:31 h,  93.7500,150110
5,00000161,LORETO PARA TODOS,,100.000,30,30,20,00000161.jpg,0.416,0.369,10/10/2022,17:31 h,  93.7500,150110
6,00000006,FUERZA POPULAR,,100.000,30,30,3,00000006.jpg,0.062,0.055,10/10/2022,17:31 h,  93.7500,150110
7,00000001,ACCION POPULAR,,100.000,30,30,6,00000001.jpg,0.125,0.111,10/10/2022,17:31 h,  93.7500,150110
8,00000009,PODEMOS PERU,,100.000,30,30,5,00000009.jpg,0.104,0.092,10/10/2022,17:31 h,  93.7500,150110
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,30,30,"2,116",00000004.jpg,44.028,39.012,10/10/2022,17:31 h,  93.7500,150110
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,30,30,8,00000008.jpg,0.166,0.147,10/10/2022,17:31 h,  93.7500,150110
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,30,30,786,00000002.jpg,16.355,14.491,10/10/2022,17:31 h,  93.7500,150110
