,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000072,PATRIA JOVEN,,100.000,3,3,124,00000072.jpg,24.031,20.632,10/10/2022,17:31 h, 100.0000,140808
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,3,3,65,00000074.jpg,12.597,10.815,10/10/2022,17:31 h, 100.0000,140808
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,3,3,38,00000073.jpg,7.364,6.323,10/10/2022,17:31 h, 100.0000,140808
3,00000005,JUNTOS POR EL PERU,,100.000,3,3,109,00000005.jpg,21.124,18.136,10/10/2022,17:31 h, 100.0000,140808
4,00000006,FUERZA POPULAR,,100.000,3,3,3,00000006.jpg,0.581,0.499,10/10/2022,17:31 h, 100.0000,140808
5,00000001,ACCION POPULAR,,100.000,3,3,0,00000001.jpg,0.000,0.000,10/10/2022,17:31 h, 100.0000,140808
6,00000009,PODEMOS PERU,,100.000,3,3,0,00000009.jpg,0.000,0.000,10/10/2022,17:31 h, 100.0000,140808
7,00000003,RENOVACION POPULAR,,100.000,3,3,0,00000003.jpg,0.000,0.000,10/10/2022,17:31 h, 100.0000,140808
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,141,00000004.jpg,27.326,23.461,10/10/2022,17:31 h, 100.0000,140808
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,1,00000007.jpg,0.194,0.166,10/10/2022,17:31 h, 100.0000,140808
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,4,00000008.jpg,0.775,0.666,10/10/2022,17:31 h, 100.0000,140808
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,31,00000002.jpg,6.008,5.158,10/10/2022,17:31 h, 100.0000,140808
