,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,53,53,"2,189",00000028.jpg,19.254,16.765,10/10/2022,10:52 h, 100.0000,040120
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,53,53,284,00000026.jpg,2.498,2.175,10/10/2022,10:52 h, 100.0000,040120
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,53,53,217,00000030.jpg,1.909,1.662,10/10/2022,10:52 h, 100.0000,040120
3,00000029,FUERZA AREQUIPEÑA,,100.000,53,53,"2,031",00000029.jpg,17.864,15.555,10/10/2022,10:52 h, 100.0000,040120
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,53,53,"1,428",00000032.jpg,12.560,10.937,10/10/2022,10:52 h, 100.0000,040120
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,53,53,"2,289",00000027.jpg,20.134,17.531,10/10/2022,10:52 h, 100.0000,040120
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,53,53,"1,285",00000031.jpg,11.303,9.841,10/10/2022,10:52 h, 100.0000,040120
7,00000033,AREQUIPA TRANSFORMACION,,100.000,53,53,714,00000033.jpg,6.280,5.468,10/10/2022,10:52 h, 100.0000,040120
8,00000005,JUNTOS POR EL PERU,,100.000,53,53,83,00000005.jpg,0.730,0.636,10/10/2022,10:52 h, 100.0000,040120
9,00000006,FUERZA POPULAR,,100.000,53,53,63,00000006.jpg,0.554,0.482,10/10/2022,10:52 h, 100.0000,040120
10,00000001,ACCION POPULAR,,100.000,53,53,42,00000001.jpg,0.369,0.322,10/10/2022,10:52 h, 100.0000,040120
11,00000009,PODEMOS PERU,,100.000,53,53,26,00000009.jpg,0.229,0.199,10/10/2022,10:52 h, 100.0000,040120
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,53,53,270,00000004.jpg,2.375,2.068,10/10/2022,10:52 h, 100.0000,040120
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,53,53,74,00000007.jpg,0.651,0.567,10/10/2022,10:52 h, 100.0000,040120
14,00000010,PARTIDO MORADO,,100.000,53,53,26,00000010.jpg,0.229,0.199,10/10/2022,10:52 h, 100.0000,040120
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,53,53,316,00000008.jpg,2.779,2.420,10/10/2022,10:52 h, 100.0000,040120
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,53,53,32,00000002.jpg,0.281,0.245,10/10/2022,10:52 h, 100.0000,040120
