,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,21,21,10,00000071.jpg,0.238,0.203,10/10/2022,10:52 h, 100.0000,130309
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,21,21,996,00000070.jpg,23.726,20.223,10/10/2022,10:52 h, 100.0000,130309
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,21,21,34,00000011.jpg,0.810,0.690,10/10/2022,10:52 h, 100.0000,130309
3,00000005,JUNTOS POR EL PERU,,100.000,21,21,754,00000005.jpg,17.961,15.310,10/10/2022,10:52 h, 100.0000,130309
4,00000006,FUERZA POPULAR,,100.000,21,21,378,00000006.jpg,9.004,7.675,10/10/2022,10:52 h, 100.0000,130309
5,00000003,RENOVACION POPULAR,,100.000,21,21,241,00000003.jpg,5.741,4.893,10/10/2022,10:52 h, 100.0000,130309
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,21,21,302,00000004.jpg,7.194,6.132,10/10/2022,10:52 h, 100.0000,130309
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,21,21,"1,054",00000007.jpg,25.107,21.401,10/10/2022,10:52 h, 100.0000,130309
8,00000010,PARTIDO MORADO,,100.000,21,21,9,00000010.jpg,0.214,0.183,10/10/2022,10:52 h, 100.0000,130309
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,21,21,14,00000008.jpg,0.333,0.284,10/10/2022,10:52 h, 100.0000,130309
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,21,21,406,00000002.jpg,9.671,8.244,10/10/2022,10:52 h, 100.0000,130309
