,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000064,CORAZON PATRIOTA,,100.000,27,27,59,00000064.jpg,1.069,0.961,10/10/2022,10:52 h, 100.0000,110134
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,27,27,551,00000063.jpg,9.982,8.974,10/10/2022,10:52 h, 100.0000,110134
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,27,27,"1,703",00000061.jpg,30.851,27.736,10/10/2022,10:52 h, 100.0000,110134
3,00000062,JUNIN RENACE,,100.000,27,27,241,00000062.jpg,4.366,3.925,10/10/2022,10:52 h, 100.0000,110134
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,27,27,27,00000065.jpg,0.489,0.440,10/10/2022,10:52 h, 100.0000,110134
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,27,27,"1,224",00000060.jpg,22.174,19.935,10/10/2022,10:52 h, 100.0000,110134
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,27,27,14,00000011.jpg,0.254,0.228,10/10/2022,10:52 h, 100.0000,110134
7,00000005,JUNTOS POR EL PERU,,100.000,27,27,125,00000005.jpg,2.264,2.036,10/10/2022,10:52 h, 100.0000,110134
8,00000001,ACCION POPULAR,,100.000,27,27,51,00000001.jpg,0.924,0.831,10/10/2022,10:52 h, 100.0000,110134
9,00000003,RENOVACION POPULAR,,100.000,27,27,"1,053",00000003.jpg,19.076,17.150,10/10/2022,10:52 h, 100.0000,110134
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,27,27,358,00000004.jpg,6.486,5.831,10/10/2022,10:52 h, 100.0000,110134
11,00000010,PARTIDO MORADO,,100.000,27,27,33,00000010.jpg,0.598,0.537,10/10/2022,10:52 h, 100.0000,110134
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,27,27,81,00000008.jpg,1.467,1.319,10/10/2022,10:52 h, 100.0000,110134
