,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,170,170,985,00000068.jpg,3.032,2.579,06/10/2022,17:50 h,  98.8372,120102
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,170,170,"4,711",00000069.jpg,14.503,12.337,06/10/2022,17:50 h,  98.8372,120102
2,00000067,SUMATE,,100.000,170,170,"1,299",00000067.jpg,3.999,3.402,06/10/2022,17:50 h,  98.8372,120102
3,00000066,NUEVA LIBERTAD,,100.000,170,170,"2,379",00000066.jpg,7.324,6.230,06/10/2022,17:50 h,  98.8372,120102
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,170,170,225,00000011.jpg,0.693,0.589,06/10/2022,17:50 h,  98.8372,120102
5,00000006,FUERZA POPULAR,,100.000,170,170,"1,119",00000006.jpg,3.445,2.930,06/10/2022,17:50 h,  98.8372,120102
6,00000003,RENOVACION POPULAR,,100.000,170,170,"1,359",00000003.jpg,4.184,3.559,06/10/2022,17:50 h,  98.8372,120102
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,170,170,"7,244",00000004.jpg,22.302,18.970,06/10/2022,17:50 h,  98.8372,120102
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,170,170,"2,108",00000007.jpg,6.490,5.520,06/10/2022,17:50 h,  98.8372,120102
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,170,170,275,00000008.jpg,0.847,0.720,06/10/2022,17:50 h,  98.8372,120102
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,170,170,"10,778",00000002.jpg,33.181,28.224,06/10/2022,17:50 h,  98.8372,120102
