,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,5,5,420,00000028.jpg,41.339,37.940,10/10/2022,10:52 h, 100.0000,040705
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,5,5,54,00000026.jpg,5.315,4.878,10/10/2022,10:52 h, 100.0000,040705
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,5,5,11,00000030.jpg,1.083,0.994,10/10/2022,10:52 h, 100.0000,040705
3,00000029,FUERZA AREQUIPEÑA,,100.000,5,5,176,00000029.jpg,17.323,15.899,10/10/2022,10:52 h, 100.0000,040705
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,5,5,50,00000032.jpg,4.921,4.517,10/10/2022,10:52 h, 100.0000,040705
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,5,5,50,00000027.jpg,4.921,4.517,10/10/2022,10:52 h, 100.0000,040705
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,5,5,10,00000031.jpg,0.984,0.903,10/10/2022,10:52 h, 100.0000,040705
7,00000005,JUNTOS POR EL PERU,,100.000,5,5,14,00000005.jpg,1.378,1.265,10/10/2022,10:52 h, 100.0000,040705
8,00000006,FUERZA POPULAR,,100.000,5,5,9,00000006.jpg,0.886,0.813,10/10/2022,10:52 h, 100.0000,040705
9,00000001,ACCION POPULAR,,100.000,5,5,118,00000001.jpg,11.614,10.659,10/10/2022,10:52 h, 100.0000,040705
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,8,00000004.jpg,0.787,0.723,10/10/2022,10:52 h, 100.0000,040705
11,00000010,PARTIDO MORADO,,100.000,5,5,15,00000010.jpg,1.476,1.355,10/10/2022,10:52 h, 100.0000,040705
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,5,5,75,00000008.jpg,7.382,6.775,10/10/2022,10:52 h, 100.0000,040705
13,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,5,5,6,00000002.jpg,0.591,0.542,10/10/2022,10:52 h, 100.0000,040705
