,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,87,87,"6,501",00000020.jpg,34.888,31.327,06/10/2022,17:50 h, 100.0000,020501
1,00000019,SOCIOS POR ANCASH,,100.000,87,87,"3,301",00000019.jpg,17.715,15.907,06/10/2022,17:50 h, 100.0000,020501
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,87,87,"2,422",00000018.jpg,12.998,11.671,06/10/2022,17:50 h, 100.0000,020501
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,87,87,"2,391",00000021.jpg,12.831,11.522,06/10/2022,17:50 h, 100.0000,020501
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,87,87,203,00000011.jpg,1.089,0.978,06/10/2022,17:50 h, 100.0000,020501
5,00000005,JUNTOS POR EL PERU,,100.000,87,87,309,00000005.jpg,1.658,1.489,06/10/2022,17:50 h, 100.0000,020501
6,00000006,FUERZA POPULAR,,100.000,87,87,193,00000006.jpg,1.036,0.930,06/10/2022,17:50 h, 100.0000,020501
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,87,87,"3,054",00000004.jpg,16.389,14.717,06/10/2022,17:50 h, 100.0000,020501
8,00000010,PARTIDO MORADO,,100.000,87,87,139,00000010.jpg,0.746,0.670,06/10/2022,17:50 h, 100.0000,020501
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,87,87,121,00000008.jpg,0.649,0.583,06/10/2022,17:50 h, 100.0000,020501
