,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000028,YO AREQUIPA,,100.000,8,8,341,00000028.jpg,31.721,26.190,10/10/2022,16:51 h, 100.0000,040203
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,8,8,6,00000026.jpg,0.558,0.461,10/10/2022,16:51 h, 100.0000,040203
2,00000029,FUERZA AREQUIPEÑA,,100.000,8,8,216,00000029.jpg,20.093,16.590,10/10/2022,16:51 h, 100.0000,040203
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,8,8,64,00000032.jpg,5.953,4.916,10/10/2022,16:51 h, 100.0000,040203
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,8,8,183,00000027.jpg,17.023,14.055,10/10/2022,16:51 h, 100.0000,040203
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,8,8,197,00000031.jpg,18.326,15.131,10/10/2022,16:51 h, 100.0000,040203
6,00000005,JUNTOS POR EL PERU,,100.000,8,8,22,00000005.jpg,2.047,1.690,10/10/2022,16:51 h, 100.0000,040203
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,8,8,9,00000004.jpg,0.837,0.691,10/10/2022,16:51 h, 100.0000,040203
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,7,00000007.jpg,0.651,0.538,10/10/2022,16:51 h, 100.0000,040203
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,8,8,18,00000008.jpg,1.674,1.382,10/10/2022,16:51 h, 100.0000,040203
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,12,00000002.jpg,1.116,0.922,10/10/2022,16:51 h, 100.0000,040203
