,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,54,54,"1,577",00000071.jpg,14.084,12.223,10/10/2022,16:51 h,  94.7368,130117
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,54,54,"1,009",00000070.jpg,9.011,7.820,10/10/2022,16:51 h,  94.7368,130117
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,54,54,61,00000011.jpg,0.545,0.473,10/10/2022,16:51 h,  94.7368,130117
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,54,54,10,00000141.jpg,0.089,0.078,10/10/2022,16:51 h,  94.7368,130117
4,00000005,JUNTOS POR EL PERU,,100.000,54,54,"1,896",00000005.jpg,16.933,14.695,10/10/2022,16:51 h,  94.7368,130117
5,00000006,FUERZA POPULAR,,100.000,54,54,234,00000006.jpg,2.090,1.814,10/10/2022,16:51 h,  94.7368,130117
6,00000001,ACCION POPULAR,,100.000,54,54,89,00000001.jpg,0.795,0.690,10/10/2022,16:51 h,  94.7368,130117
7,00000003,RENOVACION POPULAR,,100.000,54,54,165,00000003.jpg,1.474,1.279,10/10/2022,16:51 h,  94.7368,130117
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,54,54,"2,154",00000004.jpg,19.237,16.695,10/10/2022,16:51 h,  94.7368,130117
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,54,54,995,00000007.jpg,8.886,7.712,10/10/2022,16:51 h,  94.7368,130117
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,54,54,322,00000008.jpg,2.876,2.496,10/10/2022,16:51 h,  94.7368,130117
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,54,54,"2,685",00000002.jpg,23.980,20.811,10/10/2022,16:51 h,  94.7368,130117
