,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000064,CORAZON PATRIOTA,,100.000,33,33,58,00000064.jpg,0.874,0.763,06/10/2022,17:50 h, 100.0000,110128
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,33,33,641,00000063.jpg,9.658,8.438,06/10/2022,17:50 h, 100.0000,110128
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,33,33,"2,620",00000061.jpg,39.476,34.487,06/10/2022,17:50 h, 100.0000,110128
3,00000062,JUNIN RENACE,,100.000,33,33,750,00000062.jpg,11.300,9.872,06/10/2022,17:50 h, 100.0000,110128
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,33,33,42,00000065.jpg,0.633,0.553,06/10/2022,17:50 h, 100.0000,110128
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,33,33,783,00000060.jpg,11.797,10.307,06/10/2022,17:50 h, 100.0000,110128
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,33,33,42,00000011.jpg,0.633,0.553,06/10/2022,17:50 h, 100.0000,110128
7,00000005,JUNTOS POR EL PERU,,100.000,33,33,223,00000005.jpg,3.360,2.935,06/10/2022,17:50 h, 100.0000,110128
8,00000001,ACCION POPULAR,,100.000,33,33,336,00000001.jpg,5.063,4.423,06/10/2022,17:50 h, 100.0000,110128
9,00000003,RENOVACION POPULAR,,100.000,33,33,49,00000003.jpg,0.738,0.645,06/10/2022,17:50 h, 100.0000,110128
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,33,33,918,00000004.jpg,13.832,12.084,06/10/2022,17:50 h, 100.0000,110128
11,00000010,PARTIDO MORADO,,100.000,33,33,50,00000010.jpg,0.753,0.658,06/10/2022,17:50 h, 100.0000,110128
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,33,33,125,00000008.jpg,1.883,1.645,06/10/2022,17:50 h, 100.0000,110128
