,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000064,CORAZON PATRIOTA,,100.000,83,83,693,00000064.jpg,4.263,3.847,06/10/2022,17:50 h, 100.0000,110801
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,83,83,617,00000063.jpg,3.796,3.425,06/10/2022,17:50 h, 100.0000,110801
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,83,83,"4,399",00000061.jpg,27.061,24.421,06/10/2022,17:50 h, 100.0000,110801
3,00000062,JUNIN RENACE,,100.000,83,83,633,00000062.jpg,3.894,3.514,06/10/2022,17:50 h, 100.0000,110801
4,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,83,83,"1,143",00000060.jpg,7.031,6.345,06/10/2022,17:50 h, 100.0000,110801
5,00000009,PODEMOS PERU,,100.000,83,83,243,00000009.jpg,1.495,1.349,06/10/2022,17:50 h, 100.0000,110801
6,00000003,RENOVACION POPULAR,,100.000,83,83,450,00000003.jpg,2.768,2.498,06/10/2022,17:50 h, 100.0000,110801
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,83,83,"5,963",00000004.jpg,36.682,33.104,06/10/2022,17:50 h, 100.0000,110801
8,00000010,PARTIDO MORADO,,100.000,83,83,385,00000010.jpg,2.368,2.137,06/10/2022,17:50 h, 100.0000,110801
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,83,83,"1,730",00000008.jpg,10.642,9.604,06/10/2022,17:50 h, 100.0000,110801
