,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000064,CORAZON PATRIOTA,,100.000,17,17,123,00000064.jpg,3.894,3.305,10/10/2022,16:51 h, 100.0000,110124
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,17,17,27,00000063.jpg,0.855,0.725,10/10/2022,16:51 h, 100.0000,110124
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,17,17,"1,481",00000061.jpg,46.882,39.790,10/10/2022,16:51 h, 100.0000,110124
3,00000062,JUNIN RENACE,,100.000,17,17,888,00000062.jpg,28.110,23.858,10/10/2022,16:51 h, 100.0000,110124
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,17,17,17,00000065.jpg,0.538,0.457,10/10/2022,16:51 h, 100.0000,110124
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,17,17,184,00000060.jpg,5.825,4.944,10/10/2022,16:51 h, 100.0000,110124
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,17,17,189,00000011.jpg,5.983,5.078,10/10/2022,16:51 h, 100.0000,110124
7,00000005,JUNTOS POR EL PERU,,100.000,17,17,28,00000005.jpg,0.886,0.752,10/10/2022,16:51 h, 100.0000,110124
8,00000001,ACCION POPULAR,,100.000,17,17,48,00000001.jpg,1.519,1.290,10/10/2022,16:51 h, 100.0000,110124
9,00000003,RENOVACION POPULAR,,100.000,17,17,22,00000003.jpg,0.696,0.591,10/10/2022,16:51 h, 100.0000,110124
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,17,17,68,00000004.jpg,2.153,1.827,10/10/2022,16:51 h, 100.0000,110124
11,00000010,PARTIDO MORADO,,100.000,17,17,13,00000010.jpg,0.412,0.349,10/10/2022,16:51 h, 100.0000,110124
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,17,17,71,00000008.jpg,2.248,1.908,10/10/2022,16:51 h, 100.0000,110124
