,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000072,PATRIA JOVEN,,100.000,65,65,"1,072",00000072.jpg,8.143,6.856,06/10/2022,17:50 h, 100.0000,140516
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,65,65,"3,472",00000074.jpg,26.375,22.207,06/10/2022,17:50 h, 100.0000,140516
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,65,65,"2,866",00000073.jpg,21.771,18.331,06/10/2022,17:50 h, 100.0000,140516
3,00000001,ACCION POPULAR,,100.000,65,65,"2,232",00000001.jpg,16.955,14.276,06/10/2022,17:50 h, 100.0000,140516
4,00000009,PODEMOS PERU,,100.000,65,65,945,00000009.jpg,7.179,6.044,06/10/2022,17:50 h, 100.0000,140516
5,00000003,RENOVACION POPULAR,,100.000,65,65,347,00000003.jpg,2.636,2.219,06/10/2022,17:50 h, 100.0000,140516
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,65,65,369,00000004.jpg,2.803,2.360,06/10/2022,17:50 h, 100.0000,140516
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,65,65,92,00000007.jpg,0.699,0.588,06/10/2022,17:50 h, 100.0000,140516
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,65,65,608,00000008.jpg,4.619,3.889,06/10/2022,17:50 h, 100.0000,140516
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,65,65,"1,161",00000002.jpg,8.820,7.426,06/10/2022,17:50 h, 100.0000,140516
