,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,100,100,658,00000068.jpg,3.106,2.767,10/10/2022,10:52 h,  98.0392,120103
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,100,100,"5,800",00000069.jpg,27.378,24.394,10/10/2022,10:52 h,  98.0392,120103
2,00000067,SUMATE,,100.000,100,100,"3,778",00000067.jpg,17.833,15.890,10/10/2022,10:52 h,  98.0392,120103
3,00000066,NUEVA LIBERTAD,,100.000,100,100,447,00000066.jpg,2.110,1.880,10/10/2022,10:52 h,  98.0392,120103
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,100,100,55,00000011.jpg,0.260,0.231,10/10/2022,10:52 h,  98.0392,120103
5,00000006,FUERZA POPULAR,,100.000,100,100,170,00000006.jpg,0.802,0.715,10/10/2022,10:52 h,  98.0392,120103
6,00000003,RENOVACION POPULAR,,100.000,100,100,256,00000003.jpg,1.208,1.077,10/10/2022,10:52 h,  98.0392,120103
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,100,100,"3,465",00000004.jpg,16.356,14.574,10/10/2022,10:52 h,  98.0392,120103
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,100,100,74,00000007.jpg,0.349,0.311,10/10/2022,10:52 h,  98.0392,120103
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,100,100,137,00000008.jpg,0.647,0.576,10/10/2022,10:52 h,  98.0392,120103
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,100,100,"6,345",00000002.jpg,29.950,26.687,10/10/2022,10:52 h,  98.0392,120103
