,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,15,15,88,00000020.jpg,3.068,2.672,10/10/2022,16:51 h, 100.0000,020110
1,00000019,SOCIOS POR ANCASH,,100.000,15,15,"1,048",00000019.jpg,36.541,31.825,10/10/2022,16:51 h, 100.0000,020110
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,15,15,86,00000018.jpg,2.999,2.612,10/10/2022,16:51 h, 100.0000,020110
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,15,15,789,00000021.jpg,27.510,23.960,10/10/2022,16:51 h, 100.0000,020110
4,00000005,JUNTOS POR EL PERU,,100.000,15,15,70,00000005.jpg,2.441,2.126,10/10/2022,16:51 h, 100.0000,020110
5,00000001,ACCION POPULAR,,100.000,15,15,17,00000001.jpg,0.593,0.516,10/10/2022,16:51 h, 100.0000,020110
6,00000009,PODEMOS PERU,,100.000,15,15,34,00000009.jpg,1.185,1.032,10/10/2022,16:51 h, 100.0000,020110
7,00000003,RENOVACION POPULAR,,100.000,15,15,10,00000003.jpg,0.349,0.304,10/10/2022,16:51 h, 100.0000,020110
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,15,15,158,00000004.jpg,5.509,4.798,10/10/2022,16:51 h, 100.0000,020110
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,15,15,556,00000007.jpg,19.386,16.884,10/10/2022,16:51 h, 100.0000,020110
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,15,15,12,00000008.jpg,0.418,0.364,10/10/2022,16:51 h, 100.0000,020110
