,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,40,40,66,00000071.jpg,0.771,0.681,06/10/2022,17:50 h,  97.5610,130111
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,40,40,124,00000070.jpg,1.448,1.279,06/10/2022,17:50 h,  97.5610,130111
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,40,40,72,00000011.jpg,0.841,0.743,06/10/2022,17:50 h,  97.5610,130111
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,40,40,32,00000141.jpg,0.374,0.330,06/10/2022,17:50 h,  97.5610,130111
4,00000005,JUNTOS POR EL PERU,,100.000,40,40,664,00000005.jpg,7.756,6.849,06/10/2022,17:50 h,  97.5610,130111
5,00000006,FUERZA POPULAR,,100.000,40,40,376,00000006.jpg,4.392,3.878,06/10/2022,17:50 h,  97.5610,130111
6,00000001,ACCION POPULAR,,100.000,40,40,135,00000001.jpg,1.577,1.392,06/10/2022,17:50 h,  97.5610,130111
7,00000003,RENOVACION POPULAR,,100.000,40,40,"3,493",00000003.jpg,40.801,36.029,06/10/2022,17:50 h,  97.5610,130111
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,40,40,372,00000004.jpg,4.345,3.837,06/10/2022,17:50 h,  97.5610,130111
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,40,40,"2,458",00000007.jpg,28.712,25.353,06/10/2022,17:50 h,  97.5610,130111
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,40,40,66,00000008.jpg,0.771,0.681,06/10/2022,17:50 h,  97.5610,130111
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,40,40,703,00000002.jpg,8.212,7.251,06/10/2022,17:50 h,  97.5610,130111
