,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000072,PATRIA JOVEN,,100.000,7,7,14,00000072.jpg,0.963,0.843,06/10/2022,17:50 h, 100.0000,140402
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,7,7,280,00000074.jpg,19.257,16.867,06/10/2022,17:50 h, 100.0000,140402
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,7,7,387,00000073.jpg,26.616,23.313,06/10/2022,17:50 h, 100.0000,140402
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,7,7,12,00000141.jpg,0.825,0.723,06/10/2022,17:50 h, 100.0000,140402
4,00000001,ACCION POPULAR,,100.000,7,7,111,00000001.jpg,7.634,6.687,06/10/2022,17:50 h, 100.0000,140402
5,00000009,PODEMOS PERU,,100.000,7,7,18,00000009.jpg,1.238,1.084,06/10/2022,17:50 h, 100.0000,140402
6,00000003,RENOVACION POPULAR,,100.000,7,7,346,00000003.jpg,23.796,20.843,06/10/2022,17:50 h, 100.0000,140402
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,7,7,263,00000004.jpg,18.088,15.843,06/10/2022,17:50 h, 100.0000,140402
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,7,7,19,00000007.jpg,1.307,1.145,06/10/2022,17:50 h, 100.0000,140402
9,00000010,PARTIDO MORADO,,100.000,7,7,1,00000010.jpg,0.069,0.060,06/10/2022,17:50 h, 100.0000,140402
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,7,7,3,00000002.jpg,0.206,0.181,06/10/2022,17:50 h, 100.0000,140402
