,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,12,12,112,00000068.jpg,4.268,3.777,10/10/2022,10:52 h, 100.0000,120109
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,12,12,539,00000069.jpg,20.541,18.179,10/10/2022,10:52 h, 100.0000,120109
2,00000067,SUMATE,,100.000,12,12,106,00000067.jpg,4.040,3.575,10/10/2022,10:52 h, 100.0000,120109
3,00000066,NUEVA LIBERTAD,,100.000,12,12,109,00000066.jpg,4.154,3.676,10/10/2022,10:52 h, 100.0000,120109
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,12,12,5,00000011.jpg,0.191,0.169,10/10/2022,10:52 h, 100.0000,120109
5,00000006,FUERZA POPULAR,,100.000,12,12,57,00000006.jpg,2.172,1.922,10/10/2022,10:52 h, 100.0000,120109
6,00000003,RENOVACION POPULAR,,100.000,12,12,431,00000003.jpg,16.425,14.536,10/10/2022,10:52 h, 100.0000,120109
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,12,12,435,00000004.jpg,16.578,14.671,10/10/2022,10:52 h, 100.0000,120109
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,12,12,437,00000007.jpg,16.654,14.739,10/10/2022,10:52 h, 100.0000,120109
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,12,12,5,00000008.jpg,0.191,0.169,10/10/2022,10:52 h, 100.0000,120109
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,12,12,388,00000002.jpg,14.787,13.086,10/10/2022,10:52 h, 100.0000,120109
